Id,kills,walkDistance,healsAndBoosts,weaponsAcquired,assists,cluster,churn,churn_probability
dab211a172ddd7,1,1157.0,3,3,0,0,0,1.4103505696079548e-05
fdb58537c28d38,2,177.7,0,1,0,0,0,0.0427806360042697
51bfa5ecaa34eb,1,2022.0,5,6,0,1,0,1.7771971407476155e-09
578b7de73f88d5,0,1771.0,1,4,1,1,0,2.9105235632192262e-08
398346dd6819f4,0,0.0,0,1,0,0,1,0.863639087552251
b62dc499058a73,2,3274.0,3,4,0,1,0,4.65707548299585e-13
0c7b71162e4517,1,3760.0,25,3,0,2,0,5.9443024450334946e-15
597897a962b406,2,3181.0,5,7,0,2,0,1.2368791594607685e-13
0d6b7bb7adc133,0,485.8,1,1,0,0,0,0.0021524230782596
3065595e86f1f9,0,3043.0,6,2,1,1,0,3.3506032550996235e-12
17a03d455d529c,1,2327.0,3,5,1,1,0,6.786095785078014e-10
7bd04d23108154,0,159.2,0,3,0,0,1,0.4988189536533075
55f12a25b4956b,0,795.6,4,6,2,3,0,5.3719880691916894e-05
98fc0a1aa0f8f3,1,597.4,2,3,1,0,0,6.364458686235673e-05
c116c57db4f7c9,2,391.6,2,5,0,1,0,0.0437062443013342
46455042ce9385,2,3741.0,5,8,0,2,0,6.203789310837704e-15
1d02262abbf2dc,1,186.3,0,2,0,0,0,0.0856254143594171
4b86c1f846d934,0,233.8,0,4,0,0,0,0.0646943819778997
69f14877f1e024,1,2528.0,14,7,0,2,0,1.4616109567730586e-10
892586edfb6062,3,591.4,2,6,0,1,0,0.0002451100016332
22caa1487c2c3d,0,21.88,0,1,0,0,0,0.6156098748011591
f58b713321eb56,0,236.5,0,3,0,0,0,0.0041524637862754
99160592876a6f,1,705.6,0,2,0,0,0,0.0018264693734194
2df364c06056a0,1,163.1,0,1,0,0,1,0.0751245391069681
82b7e2fbfbcc16,1,399.6,0,4,0,0,0,0.0019803829277706
ef03d25dc2edac,1,172.7,0,3,0,0,0,0.0135211932369523
c2e8318a063d0b,2,2512.0,0,4,0,1,0,2.9409285471956816e-10
4cf2f8ec13e62b,1,1434.0,3,6,2,3,0,7.264849271510032e-07
fb0432485e5975,0,37.99,0,3,0,0,1,0.2826875969911541
b758ddfcaa3afd,0,305.4,0,4,1,0,0,0.0334664091206852
67a4df04b786a0,0,2530.0,6,4,0,1,0,5.150300722106958e-11
59206711c2f0b2,0,314.1,0,7,1,1,0,0.0027866300226464
aa18f399fee210,0,33.23,0,2,0,0,1,0.952843079294463
8d7ad494581a41,0,680.9,0,5,0,0,0,0.0005662527567918
06d3b4664a1f01,0,283.8,0,3,0,0,0,0.0530445667358337
86656a60570a3e,1,163.3,0,5,0,0,0,0.0731432715629931
628a75424bcc11,0,12.68,0,2,0,0,1,0.8487872978369111
cea4db31032037,1,92.58,2,2,0,0,0,0.109039783736456
8895ae732dbf74,2,777.4,7,4,0,1,0,0.0003829531834922
0faa34729b94e8,0,423.1,0,1,0,0,0,0.001770794304477
0afa2a88f8fb7f,0,10.01,0,1,0,0,1,0.6142040561186483
66a9a30fbe468e,0,985.3,2,3,1,0,0,0.0001606535816613
d16a0d8432d340,1,3991.0,3,7,0,1,0,1.049116105331394e-14
41fa299c7c7167,0,715.1,1,3,0,0,0,0.0008194712059549
5a9d47d76fcc76,0,1009.0,0,3,0,0,0,3.4370172288654505e-05
8c741bb81dfb0d,0,493.8,2,7,0,1,0,0.0068117229076923
0ffc002ce605c8,0,0.0,0,0,0,0,1,0.8496813592978821
eadd706aa5b57a,0,1641.0,1,5,0,1,0,1.482134300964287e-07
e7a9df15a98115,0,11.87,0,1,0,0,1,0.7029623667583631
9c528b15289b29,0,2.847,0,2,0,0,1,0.8386193516855578
9cc5eb8e85592e,0,554.1,0,4,0,0,0,0.001231905508908
3e25dcc2fd582a,1,130.3,0,2,0,0,0,0.2279484067517794
5abe965a376d21,2,4629.0,10,4,1,2,0,9.030985394028105e-18
cb36f8ac73b9f0,0,951.2,0,11,1,1,0,5.309064832303418e-05
c64cc1e7f21c83,2,2704.0,4,5,0,1,0,6.044091885875359e-11
6698ed8ec7397a,4,2485.0,1,7,1,2,0,1.3279896522959166e-08
ba424617f0213c,1,1233.0,0,4,0,1,0,1.555803153960537e-05
82da1d845564ce,6,787.1,3,4,0,2,0,0.0246189575774631
8ca44c7660a4f3,0,2016.0,0,5,2,3,0,1.550616898786278e-08
50519332b914c5,0,186.4,0,2,0,0,0,0.0901124974683499
a8e90ae7ce7bba,0,1000.0,0,5,0,1,0,4.382009754949663e-05
ff187f0f297155,0,165.4,0,2,0,0,0,0.5677048621378659
3f5a0b8f53361d,0,982.1,0,3,0,0,0,2.2896937215093557e-05
de67cc452add90,1,5216.0,1,8,0,1,0,9.49958591383931e-19
4dd1125662d969,0,1230.0,0,3,0,0,0,3.9195880017617066e-05
9db269ceb9230b,1,226.3,0,2,0,0,0,0.055996961050977
181981cd1e8188,3,1287.0,5,3,0,1,0,4.078677625101031e-07
c142834ffc4cd1,0,1507.0,1,6,0,1,0,9.69619153124126e-07
314f6db8953183,1,1387.0,3,6,0,1,0,8.00798880146464e-08
f1b4721b50e323,2,1919.0,12,5,0,2,0,2.2517294547720388e-10
a4f81d85c1d311,0,144.1,0,3,0,0,0,0.3258029208959291
488de78e98ebed,2,2499.0,4,5,0,1,0,6.039251963953425e-10
add33fe0022287,5,2503.0,5,7,0,2,0,8.720403016594754e-10
ad090cd7c2e352,0,141.7,0,3,0,0,1,0.6340870855343467
201bbd9a884432,2,3611.0,5,5,1,2,0,4.4653154986488186e-14
1e535272c5cc84,0,326.8,0,5,0,0,1,0.1005883433915498
1ee3d617bd1240,1,137.2,0,2,0,0,1,0.4193041785871579
e0375a20260688,1,554.1,1,5,0,1,0,0.0058829396062506
8de8ea48c356a7,3,3752.0,3,9,1,2,0,1.4589888121025762e-13
69070c93e8587f,1,1350.0,0,3,0,0,0,1.3430469453889176e-05
9237d04ba3239e,1,1937.0,2,4,1,1,0,1.0890483350036712e-08
bb38d186abfaef,0,2026.0,0,2,0,0,0,4.7391794470977613e-07
bcca06c238daf4,0,23.74,0,1,0,0,0,0.5220719831129245
d5821c78628b99,0,45.72,0,2,1,0,0,0.1125268800079829
10b837e6fad4a9,1,2666.0,2,2,0,1,0,1.4857192262550382e-10
8f410d0bec2813,0,130.6,0,2,0,0,0,0.2368108031914642
3ef8177b401490,7,1127.0,2,5,0,2,0,0.025670837021123
1c454cdcb1f143,0,1755.0,0,5,0,1,0,3.741339849673839e-07
2cfc8a40b66405,0,12.48,0,0,0,0,0,0.7811082874130406
b5282fa98cf950,1,1013.0,0,7,0,1,0,2.672429570837565e-05
5b31894fe543b1,0,1907.0,0,5,0,1,0,2.045913411051381e-07
5fea2d050e2a2f,1,2723.0,11,4,2,3,0,2.681272366880409e-11
dddad6c95616fa,0,4111.0,5,3,0,1,0,7.968648063946047e-16
f6c05ff21953c2,0,4308.0,2,4,1,1,0,6.347511287514367e-16
b07f1655fae962,0,124.8,0,2,0,0,1,0.6345292284635294
e37e8bf72191ee,1,860.4,0,2,0,0,0,0.0002308420273676
958cd639458cef,0,1669.0,0,2,0,0,0,4.702639452669053e-07
3ad28f3818cbfd,1,1655.0,6,4,2,3,0,1.6118883091404394e-07
5807dd971cadb9,0,83.95,0,2,0,0,0,0.440549124290359
8940077c38a5d2,0,1542.0,2,2,0,0,0,7.038074859268501e-07
e9fc6181bde592,0,184.8,0,2,0,0,0,0.1009373135925386
ba6a6c7b3aa6e3,0,150.7,0,3,0,0,0,0.1326747549578774
82df75fa86161f,0,4126.0,16,5,1,2,0,1.6688979263610136e-16
e5b349cdacc14f,0,572.5,0,7,0,1,0,0.0010503695270627
776d1b527af2de,1,511.8,0,2,0,0,0,0.0084747670243565
a620061e8681c1,1,3395.0,4,3,0,1,0,8.309748056291185e-13
bbc6f2a1d4fe7b,0,1275.0,0,5,0,1,0,2.923536356227928e-05
4ac384016698a0,0,2302.0,1,3,0,1,0,1.5780984687283317e-08
5b4930f76a6e42,2,3523.0,6,5,0,2,0,7.705398770601847e-14
7f91576e401700,0,115.7,0,2,0,0,0,0.297841112750735
cbc281e5919de4,1,1084.0,1,4,0,1,0,1.0863773218292876e-05
c7359c752af292,3,243.1,0,4,0,0,0,0.1301918011044716
c27ca45f8968f3,0,0.0,0,0,0,0,1,0.8225205876285863
eece90549ec3d2,1,103.1,0,1,0,0,0,0.2605790207800865
cd160210fa92a3,2,428.2,2,4,1,0,0,0.0001639279642949
6b6c4ebf315416,2,584.1,0,4,0,0,0,0.0049128299597988
312e4c73ca85a1,0,25.73,0,2,0,0,0,0.0203005519112597
c06cd684cd0170,4,4977.0,13,10,0,2,0,1.2532308014697848e-20
cb98fe196536ca,1,115.3,2,2,1,0,0,0.1609212654363056
1ab55198dbcc73,1,335.2,7,3,1,0,0,0.0091220658342284
65a33a942b3f4a,1,315.6,0,4,0,0,0,0.0164017344332506
5e8fb4a31c252c,0,300.1,2,2,0,0,1,0.4140302513677947
e6274a66f5c88b,4,2319.0,2,6,0,2,0,1.910854628548192e-09
d9d9a071ee9fef,2,1569.0,11,4,0,2,0,3.693654294104889e-07
f9780d84256882,0,0.0,0,0,0,0,1,0.5632064100464416
faf269d59dab75,0,870.4,2,3,0,0,0,0.0001194446383646
6d0b8d9447675b,0,417.3,0,3,0,0,0,0.0141642649841365
9d5955f5a2122a,1,1307.0,1,4,0,1,0,7.173065254606106e-06
1d49b76d761e46,0,1896.0,0,4,0,1,0,8.2938344911126e-08
2954469dba3e0e,0,2707.0,3,7,0,1,0,2.3186543322825507e-11
9262cf710992ed,10,1624.0,15,5,1,2,0,1.6636820479073766e-09
2695462dda416f,0,1631.0,1,6,0,1,0,3.016068050794927e-07
bb37974894622d,0,184.2,2,2,0,0,0,0.049036304418786
402a1318abba02,0,235.2,0,2,0,0,1,0.7215616026848396
afdd2d16e08b8c,0,94.37,0,4,0,0,0,0.064244611263814
c487e94520e5d2,0,1545.0,3,4,0,1,0,4.75254179748365e-08
df795c1f1bad90,0,48.79,0,2,0,0,1,0.8831386660888185
0ec16b852bd47e,0,1065.0,3,4,0,1,0,3.8217539925991446e-05
0186041162dedd,1,2047.0,3,4,0,1,0,2.408752735634545e-07
d13264dfed22f3,0,454.0,0,2,0,0,0,0.0082894657082506
94f8c00b12b839,2,881.3,1,5,0,1,0,0.0014746221159959
48dd5effe188ad,3,749.3,4,5,1,1,0,0.0001522675840897
719ce62bbeb274,1,877.0,0,4,0,0,0,0.0005758525044193
4c461c551fd94b,0,69.38,0,2,0,0,1,0.5967778497666724
6bb2702c97f22b,3,528.4,3,3,0,0,0,0.0057918422569523
3f8bf854c86ca0,1,2029.0,1,4,1,1,0,6.739391150462539e-09
b4ebfd5df5d4cb,1,1215.0,0,6,0,1,0,1.2243075895646086e-06
5f2dcb7b71af16,1,448.1,1,3,0,0,0,0.0081732998004214
a407d25d8e108a,1,479.4,7,4,1,1,0,0.00266206743947
edad56a09bc449,0,55.82,0,1,0,0,1,0.6750996809413706
86b1152205b4d5,1,2416.0,2,4,0,1,0,6.181502556668912e-09
f69b10476a82ca,0,1025.0,0,5,0,1,0,7.291473157514149e-07
96ffb17fb15880,0,275.1,0,4,0,0,0,0.0724087408309639
1d0aaa414c46d5,0,514.0,0,1,0,0,0,0.0081786101488653
607083baa7da87,0,1205.0,0,4,0,0,0,0.0001701568650714
b346df06787382,0,3253.0,0,7,0,1,0,5.051227583365836e-12
4756885df023d4,0,688.4,0,2,0,0,0,0.0015991707194048
85b87a554cec7f,4,190.6,1,2,0,0,0,0.8152018892521347
35dd058b6989cf,0,330.8,0,1,0,0,0,0.0124065134530641
ad46598e27708a,0,88.1,0,2,0,0,0,0.0089140130114288
9d3224e7fb9d7f,1,77.85,0,2,0,0,0,0.1594046991403424
6c6e9b69089b74,2,179.8,1,3,0,0,0,0.0044012804548125
edc3a732bd1be3,1,399.4,2,3,0,0,0,0.0015029437662211
f581e5bbb0b993,2,3150.0,6,6,2,3,0,5.966045324139828e-13
5fe360963b15a1,0,154.7,0,2,0,0,0,0.1047137518917474
5e3f367a3f6cba,0,0.0,0,0,0,0,0,0.6261319248891904
cd8d5cfc074cc3,2,1268.0,0,4,0,1,0,8.84949169350442e-06
39c757ed7ff6ab,0,0.0,0,0,0,0,1,0.9741345363157756
0a1ba0824d4a4b,4,307.2,0,4,0,0,0,0.0002750956388651
f6b365f21ee8b7,5,3342.0,10,3,1,2,0,1.7565888238174988e-10
86b5b7fd1e2da7,2,229.8,1,3,0,0,0,0.2324603538903025
f3bbd333659a4a,2,1301.0,0,7,1,1,0,4.276667001238231e-06
3093a7121969b0,0,2762.0,8,5,0,1,0,7.296439124181918e-11
7cb15ea0c1f8ca,0,1395.0,1,2,0,0,0,3.880187012822308e-06
22547fa3ea15cc,0,255.7,0,4,0,0,0,0.2559200120610249
059a355b2aebc3,2,3949.0,13,5,0,2,0,1.1542287500217452e-15
aa522fe1f8fa43,0,2786.0,6,5,0,1,0,1.657406965391535e-11
f3259ea2b4473f,2,79.98,0,2,0,0,0,0.2204651005042573
9c49849e5f7d03,0,601.6,1,3,0,0,0,0.0111973915283357
98cfbd0abd83a9,0,114.3,1,2,0,0,1,0.3561231697867377
b6f154cfa3d425,0,2266.0,1,5,0,1,0,1.0808868627816e-09
2cc7408ff60c95,0,1327.0,4,3,1,1,0,1.2400404594152392e-06
9f07147adef93f,2,220.3,0,2,1,0,0,0.3227000101375672
2d861962577843,0,1222.0,0,4,1,1,0,3.474183865658083e-05
456d20e8edc88b,1,209.3,1,4,0,0,0,0.0775681769900661
4dafac39fb1508,0,971.6,2,5,0,1,0,2.4432226780361764e-06
5ddbb0b1c6e446,0,31.44,0,2,0,0,1,0.8730644234609087
399478a28c47f6,6,2963.0,10,4,2,3,0,1.4297870168115609e-13
78aa17e36103f6,6,1748.0,6,2,1,2,0,5.0013376142984575e-08
c99ae4c71dcc24,1,970.4,4,5,0,1,0,1.3447966450267334e-05
c19151d19da617,0,1.232,0,1,0,0,1,0.8286053021036403
5d16432d5b8d88,1,838.9,0,4,0,0,0,3.426447909772719e-06
374b0f02e80475,2,147.5,0,3,0,0,0,0.0072201863661549
399a28a955b157,1,877.3,0,2,0,0,0,0.003217262906183
bd29e8297a7244,0,537.7,0,4,1,0,0,0.0003236427225581
e786017460ca37,2,1252.0,3,4,0,1,0,6.909032084161167e-07
66a44b0f702b46,0,514.1,0,3,0,0,0,0.0953910237265037
5674606af1a7cd,0,512.4,6,3,0,0,0,0.0013796660225675
b2a7ab1e90195e,0,50.07,0,1,0,0,0,0.3666671408872988
ccedfd455a47d7,0,1609.0,1,3,0,1,0,1.619303513221413e-07
c8cd37fc0ca298,0,1147.0,0,4,0,0,0,1.83311067614515e-05
165f85a48b93f9,1,3436.0,11,6,1,2,0,1.3724933336500623e-14
9087f97f5e782b,1,2243.0,11,6,1,2,0,3.453148282926362e-09
2d65c6a541281f,0,1081.0,0,3,0,0,0,2.092982324419147e-05
bf311ef5fe90b7,1,154.7,0,2,0,0,0,0.1232898350221956
af69e16fc28114,0,154.1,0,3,0,0,0,0.0640078225354938
9d71101756b216,3,3570.0,7,6,0,2,0,1.2278185808716288e-12
0f96a9877ddd9d,0,0.0,0,0,0,0,1,0.922103938452112
80f11ae3d18fad,0,285.0,0,5,0,0,0,0.0793324440149908
e95d0a4589b2f6,3,176.3,1,2,0,0,0,0.0105587131673074
042130add0d410,0,0.0,0,1,0,0,1,0.0735194047447918
f8135820e04f38,1,31.89,0,1,0,0,1,0.1900240563640144
c2e4c68c7899da,0,662.5,0,6,1,1,0,0.0038064899167543
7847cf06205bd9,0,39.39,0,0,0,0,1,0.8038478793774968
8d7d98efef1797,0,1894.0,4,5,0,1,0,4.569465168975366e-09
9f73cbd8acf901,0,1566.0,3,3,1,1,0,1.001440521765424e-05
4b9e954fbda226,1,2265.0,0,4,0,1,0,8.35060881319254e-10
31eb9d2aac0f7c,0,2177.0,0,4,0,1,0,6.042625069520482e-09
be7409369951bf,0,2371.0,0,4,0,1,0,1.9342483688713435e-09
b59050ee09bb56,0,266.8,5,5,0,1,0,0.0182636298844726
4c00671d3e1a70,1,632.6,1,5,0,1,0,9.21910027523612e-05
6fa0badadd16e3,0,1079.0,0,2,0,0,0,2.4105279996116323e-05
1f24b2a38009c4,4,681.0,1,2,2,3,0,0.1478943837207925
db044184a6f89b,1,111.9,1,2,0,0,0,0.0291874593939214
da25fb5a9158f5,1,52.1,0,1,0,0,0,0.0399534803505906
acd79e2c380f7e,2,1130.0,2,5,0,1,0,1.5820443205231478e-05
48a217400de251,2,815.1,0,5,0,1,0,0.0001940885283814
b07105b7b0c06f,1,329.5,1,3,0,0,0,0.0117059808741639
912953ced7eeea,0,133.0,1,3,0,0,0,0.1654798773058085
3eb3f32d2271dd,0,39.93,0,0,0,0,0,0.3296201190046701
cae774f3dc9557,1,3509.0,2,4,0,1,0,3.458706776053967e-13
b4d1b81462642c,0,49.87,0,1,0,0,0,0.2183121726992409
4442d8b8fb622e,2,129.5,0,1,1,0,0,0.3674266489519456
46254ee7fe4ab4,0,106.3,0,1,0,0,0,0.371144410479682
e083b043cd0cc7,0,304.1,0,4,0,0,0,0.0108004346017058
efd82e96b8b59e,0,5.065,0,0,0,0,1,0.9547978006915986
ff5daa1ad46159,0,2081.0,4,10,0,1,0,3.149147802194652e-10
f5083acba5427a,0,371.9,0,3,0,0,1,0.1229083316193849
8e32db9d3c84ae,0,274.1,1,2,0,0,0,0.0231126943186249
0028b8e0862d69,0,89.17,0,4,0,0,1,0.7709132819908379
4f61880cefe929,4,361.8,0,3,0,0,0,0.0952560354526413
0b039564660556,0,1143.0,1,3,0,0,0,3.054256663053399e-05
19c0c51d94c8cf,1,136.2,0,1,1,0,0,0.2043635666433191
d18aeed3bfd38e,1,1294.0,1,2,0,0,0,3.960312527623707e-05
82302c6232b6d3,3,4633.0,1,5,0,2,0,8.145631555995135e-17
0837a64d32778d,2,1135.0,6,5,0,1,0,1.030769733656374e-05
867f4396c9e6a8,0,17.69,0,1,0,0,0,0.3692729560684153
704bfc5a468bde,0,3225.0,2,5,1,1,0,2.2496978448660344e-12
8aaba4ae2d86b9,0,379.0,2,4,0,0,0,0.0019614722823448
7d84cf542d8bb1,0,27.8,0,1,0,0,1,0.965146899758192
36a966444e4b7a,0,1356.0,2,3,0,0,0,6.75050760659912e-07
baddb675a836b7,4,3466.0,11,5,0,2,0,8.91678805391862e-14
7163df647c41af,0,1241.0,0,4,0,0,0,2.4791154822105305e-05
6d4a5ec5995432,0,3003.0,1,6,0,1,0,2.7724210174060023e-11
b4b16ad20cc2b7,0,51.5,0,2,0,0,0,0.4783772278356293
1a1d864b2ca826,1,276.2,1,2,0,0,0,0.0237072431892513
262749ca36b062,3,185.6,3,3,1,0,0,0.0883426143751861
81890f003bf2f5,0,371.3,0,2,0,0,0,0.1045883132485883
04ba442b1b58eb,0,222.8,0,3,0,0,0,0.1602834872081752
3e58c05d016e14,4,1098.0,4,2,1,2,0,0.0002008460625581
39b89d964cc25c,0,7.913,0,1,0,0,0,0.3734510463842326
b1ca1d33a77c4e,2,347.6,1,3,0,0,0,0.0011654024734382
af21443ed432a9,5,3940.0,5,7,1,2,0,5.905523592714477e-14
45f3cd4dc028ac,0,457.6,5,1,0,0,0,0.0171372649467503
dfbb9ae6a386d0,2,1864.0,4,8,0,1,0,6.654060797326792e-09
0f1389b0e995ab,0,295.2,3,2,1,0,0,0.0072427243861994
8988da954d32dd,1,2367.0,3,2,6,3,0,1.9619770006477566e-09
fb009d6051ebb8,2,1567.0,9,6,0,2,0,1.9226355548283524e-08
3b19a933551f6c,0,565.4,0,3,0,0,0,0.00982978001295
4c7040ac6e85de,0,655.0,0,5,0,0,0,0.0008354336566469
80ad8177412a40,0,1702.0,5,8,0,1,0,1.6592497622985242e-08
50aefe38aa657d,1,2688.0,5,6,0,1,0,1.3677429767407688e-10
46638d8e391ddf,0,161.8,0,3,0,0,0,0.3061148406961747
973ccc6d9e11d3,0,2048.0,3,4,0,1,0,1.4428290848409255e-09
0167184965f5b9,1,3356.0,17,6,1,2,0,2.055446367709847e-15
5d22f233a30959,0,36.15,0,0,0,0,0,0.4555678480870404
351bebc80f0242,1,2222.0,5,8,0,1,0,8.286789404538844e-11
f64a4a1b53fabc,1,242.1,0,3,1,0,0,0.0108376463714001
ce2578a113fb26,3,1022.0,3,6,0,1,0,6.449679720709261e-06
948f53187fc28c,1,410.9,2,4,0,0,0,0.0035017573727938
70f1f91201b342,0,2998.0,1,3,0,1,0,2.1215494277926204e-12
8f9d82ecaa01b9,0,2275.0,2,3,0,1,0,2.171328839469245e-09
e74f3057da637b,0,36.44,0,1,0,0,1,0.654830765292998
9b16c37b4d4f25,0,45.99,0,1,0,0,1,0.6042200822367156
c25c77fd24dc79,0,28.48,0,3,0,0,1,0.791470701869975
19b323b83d85fa,1,2403.0,6,8,0,1,0,4.663538531916087e-10
c1d8463fdb560b,0,150.1,0,3,0,0,0,0.0002827634255958
c3e9bbd632f751,0,2059.0,8,3,0,1,0,1.8785405670473303e-10
417ca7017632c8,1,3097.0,6,6,0,1,0,5.930601603286196e-12
c21a76d5e139a6,0,3994.0,0,8,0,1,0,9.44725439703925e-16
40e5366c085fa0,1,1773.0,3,5,0,1,0,6.885906041608102e-08
00eee6cf803610,0,2472.0,3,4,0,1,0,3.1014457331575857e-10
0352f7f3102285,1,2905.0,22,4,2,3,0,5.432199725074268e-12
639907c9c2d5bf,1,253.3,12,2,0,2,1,0.0276366323147191
f9cebe6287fb82,0,84.14,0,1,0,0,0,0.2689936946440391
7f021c64311555,0,55.77,0,0,0,0,1,0.9216368191927472
482729940621ec,1,3950.0,7,4,0,2,0,1.1098041892868944e-14
2f0e8cd46bcc48,1,2179.0,1,5,3,3,0,1.933126517809949e-09
ae97deca8410b2,0,2995.0,4,7,0,1,0,9.432285118747885e-13
3706a534082cbb,0,2499.0,4,3,0,1,0,1.3026853254720809e-10
c79317b3950faa,0,723.5,4,5,0,1,0,0.0001439717170815
ada693c0e96756,1,1654.0,1,6,0,1,0,1.7000599302959128e-06
e3275c6b5d3c06,0,2599.0,1,5,0,1,0,8.094049072276661e-10
307a0b319d3e58,0,14.37,0,0,0,0,1,0.656876125463087
e4247649a80748,0,1480.0,2,3,0,1,0,6.662137859154051e-07
f5eb344f614ca2,2,462.2,0,2,0,0,0,0.0048932623719188
3978b4c3761902,2,943.4,0,5,0,1,0,1.7930070894928745e-05
49cb801ce7dfde,0,241.0,0,0,0,0,0,0.0229765110032804
1ecc074a895851,0,2887.0,4,3,0,1,0,2.902769250373172e-11
118b21ceac272d,1,2320.0,3,9,0,1,0,4.647901286277971e-10
fe23897d0764b8,1,3438.0,12,2,1,2,0,4.0505158697000404e-14
51ad2d0ff5a3fc,2,3102.0,6,5,0,2,0,8.21575297622004e-13
02c2e73548a643,2,160.0,2,2,0,0,0,0.1012410785813561
e203b85185d1b4,3,129.6,1,2,0,0,0,0.033294357072846
7d3e0f12213d2d,1,886.6,6,8,0,1,0,4.455867962255007e-06
59631f8e225dfb,2,697.1,0,3,0,0,0,0.005044017210384
b1c7b852906a53,0,82.53,0,2,0,0,0,0.1280943893528243
1e1676f618e383,0,98.94,0,3,0,0,0,0.5990404610360673
a7794ec852227c,3,1225.0,0,2,0,0,0,4.615888319505039e-05
a7c49c065d3a93,2,4723.0,4,6,0,2,0,1.4138352996029486e-17
3871b329459dc2,2,662.4,0,5,0,1,0,0.0045838092710044
9f199afe0705bf,4,3530.0,7,6,0,2,0,2.7446081278160147e-15
b074265bed7758,1,2512.0,5,4,1,1,0,2.8454653275370227e-10
857b3b0ceb8f29,4,3527.0,18,3,1,2,0,9.132760954242807e-15
b17b96010d3955,1,232.7,0,2,0,0,0,0.1598718971909062
4eede47e9fbb93,0,272.4,0,2,0,0,0,0.3352489724006263
645182b20310d6,0,3334.0,4,5,0,1,0,1.0419899389256857e-13
df69baa3f4414e,0,321.4,1,1,0,0,0,0.0594186997115131
1fa412bc675477,0,3272.0,10,5,0,2,0,1.8501628629139093e-13
8f2384ca24ff55,0,833.6,9,5,0,1,0,2.396351272305024e-05
99143a82f896f3,1,1622.0,2,3,0,1,0,2.2981794631815194e-07
4385f404536053,1,2199.0,6,5,0,1,0,1.4144428814452236e-11
905aea6faab3d3,1,3210.0,19,8,1,2,0,6.33672566847513e-14
653b44bf1fc7d7,0,437.2,1,3,0,0,0,0.0179093466190122
930fe4449ffdc7,0,2208.0,3,3,0,1,0,1.656298914609311e-09
528490544fd54e,1,2399.0,7,5,1,2,0,1.1289297551674032e-09
9c7256e80da266,2,1691.0,2,3,0,1,0,4.075718913343231e-07
7e4f638a84d100,0,203.6,0,3,0,0,1,0.2205785272174679
4b7861ca783930,0,377.0,6,4,0,0,0,0.0023185694068663
2e0249cf80b7ad,0,2222.0,1,7,0,1,0,1.7331326850596863e-09
ddd60d2d8aedd9,2,1136.0,2,3,1,1,0,3.0203697125371825e-05
de3884f1acef30,0,2687.0,3,4,1,1,0,1.9263202594697007e-11
581c1c3bef9ec6,0,3387.0,3,5,1,1,0,1.1775981833164792e-13
7d5061ada3153f,0,752.7,4,4,0,1,0,0.0001957290634913
ba122fce19655e,0,1189.0,9,2,0,1,0,4.4818681867818085e-05
bb610f90d291fd,0,30.31,0,1,0,0,1,0.6634463223348595
d99681b6a5fc0e,0,1577.0,0,2,0,0,0,2.58440651608922e-07
bf2bc52f32f1eb,0,130.0,0,2,0,0,1,0.4441494625686787
139626b3c3044a,0,91.38,0,1,0,0,1,0.6432663070900669
b260226a6ef685,1,251.5,4,2,0,0,0,0.0013123801964971
6e3637fc42c169,0,15.11,0,1,0,0,1,0.9247214878919772
66b8573da6d092,0,2270.0,0,2,0,1,0,1.6677947174837e-09
d307f7a41df74d,0,105.4,0,3,0,0,0,0.1208793404969145
f99e36376bb358,2,77.41,0,2,0,0,0,0.5075742802381356
76c3b0435e27a3,0,14.4,0,2,0,0,0,0.3222062442196934
ce8a4ecb661d1f,0,296.7,0,1,0,0,0,0.1562099468950595
bd6abc1e6bf638,1,47.69,0,2,1,0,0,0.1052476046600066
6b14532b480501,0,93.9,1,2,0,0,0,0.1588434017620463
9ce226c16f39aa,2,3286.0,4,4,2,3,0,9.344644024642766e-13
6bc86ccc3e23df,0,11.19,0,1,0,0,0,0.8885386073101914
09d21c25f203a2,0,91.1,0,2,0,0,0,0.1823028076427091
7535f491825695,0,2752.0,1,4,0,1,0,7.303786547456509e-11
a294f0259d5da0,2,3506.0,3,4,3,3,0,7.42870367082509e-14
3cc2ce18f2f975,0,0.0,0,0,0,0,1,0.9751791705860344
08c53795ce54bb,0,1991.0,6,5,1,1,0,6.928118780005801e-10
ffb79e70e5095e,0,161.4,0,2,0,0,0,0.1675054164011336
3c7595cd7d98a7,0,50.44,0,1,0,0,0,0.7956198448986268
4353af7cf02ac0,0,410.5,0,5,0,0,0,0.0065261629325208
44f92778c121d9,0,46.33,0,1,0,0,1,0.8517630465215279
dbca2613977ad5,0,298.5,0,3,0,0,0,0.055016585706015
819e127ff6d527,0,1690.0,1,6,0,1,0,3.4628795688068464e-08
e53bfc3a52e7b0,1,1278.0,1,7,0,1,0,1.4929687920218408e-05
ffdd55917a1582,0,2636.0,5,9,1,1,0,1.7568334857998084e-11
84f22b28cdf33b,2,377.6,8,4,0,1,0,5.489770445289604e-05
b1223a4d0cb9a9,0,2021.0,15,8,0,2,0,5.347887802042787e-09
e800ea88024adc,0,323.2,3,2,2,3,0,0.0074425911329976
245895a75ee612,1,2157.0,7,4,0,1,0,2.9701688029507816e-10
626c179ac8ebbd,0,1581.0,3,2,0,0,0,1.534468503814517e-06
ce7b25c42c0a40,2,60.88,0,2,0,0,0,0.2052829823756277
